itemPrice,priceAfterCoupon,pointsPayerId,rewardsProductPartnerId,rewardsGroup,receiptid,targetPrice,needsFetchReviewReason,metabriteCampaignId,barcode,userFlaggedPrice,discountedItemPrice,userFlaggedBarcode,competitorRewardsGroup,originalReceiptItemText,originalFinalPrice,brandCode,quantityPurchased,itemNumber,userFlaggedDescription,pointsNotAwardedReason,description,userFlaggedNewItem,needsFetchReview,originalMetaBriteQuantityPurchased,pointsEarned,deleted,finalPrice,originalMetaBriteDescription,competitiveProduct,userFlaggedQuantity,preventTargetGapPoints,partnerItemId,originalMetaBriteItemPrice,originalMetaBriteBarcode
9.78,,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,600996ac0a720f05fa000134,,,DORITOS NACHO CHEESE MULTI SERVE,028400643061,,9.78,,,"DORITOS NACHO CHEESE, 28.5 OZ",,DORITOS,2,,,Action not allowed for user and CPG,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,,,,,,9.78,,,,,1109,,
14.49,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,600996ac0a720f05fa000134,,,KNORR SIDES,041000022623,,14.49,,,KNORR CREAMY CHICKEN,,KNORR,9,,,,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,,,,144.9,,14.49,,,,,1111,,
3.86,,550b2565e4b001d5e9e4146f,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",600996ac0a720f05fa000134,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",036000391718,,3.86,,,KLEENEX TRUSTCD CARE FACIAL IISSUES,,KLEENEX,1,,,,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,,,,38.6,,3.86,,,,,1113,,
4.57,,,,,600996ac0a720f05fa000134,,,,,,4.57,,,"BORDEN 2% N ILK, 1/2 GA1",,BORDEN,1,,,,"BORDEN 2% N ILK, 1/2 GA1",,,,,,4.57,,,,,1115,,
13.14,,,,,600996ac0a720f05fa000134,,,,,,13.14,,,KLARBRUNN 12PK 12 FL OZ,,,6,,,,KLARBRUNN 12PK 12 FL OZ,,,,,,13.14,,,,,1117,,
11.90,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,600996ac0a720f05fa000134,,,KNORR SIDES,041000022623,,11.90,,,KNORR CREAMY CHICKEN,,KNORR,7,,,,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,,,,119.0,,11.90,,,,,1135,,
9.08,,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,600996ac0a720f05fa000134,,,DORITOS NACHO CHEESE MULTI SERVE,028400643061,,9.08,,,"DORITOS NACHO CHEESE, 28.5 OZ",,DORITOS,2,,,Action not allowed for user and CPG,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,,,,,,9.08,,,,,1137,,
8.80,,,,,600996ac0a720f05fa000134,,,,,,8.80,,,"BORDEN 29 MILK, 1/2 GAL",,BORDEN,2,,,,"BORDEN 29 MILK, 1/2 GAL",,,,,,8.80,,,,,1139,,
9.68,,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,600996ac0a720f05fa000134,,,DORITOS NACHO CHEESE MULTI SERVE,028400643061,,9.68,,,"DORITOS NACHO CHCCSE, 28.5 OZ",,DORITOS,2,,,Action not allowed for user and CPG,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,,,,,,9.68,,,,,1141,,
4.68,,,,,600996ac0a720f05fa000134,,,,,,4.68,,,"BORDEN 29 MILK, 1/2 GAL",,BORDEN,1,,,,"BORDEN 29 MILK, 1/2 GAL",,,,,,4.68,,,,,1152,,
3.92,,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,600996ac0a720f05fa000134,,,DORITOS NACHO CHEESE MULTI SERVE,028400642033,,3.92,,,"DORITOS NACHO CHEESE, 28.5 OZ",,DORITOS,1,,,Action not allowed for user and CPG,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,,,,,,3.92,,,,,1154,,
4.27,,,,,600996ac0a720f05fa000134,,,,,,4.27,,,"BORDEN 29 MILK, 1/2 GAL",,BORDEN,1,,,,"BORDEN 29 MILK, 1/2 GAL",,,,,,4.27,,,,,1156,,
13.79,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,600996ac0a720f05fa000134,,,KNORR SIDES,041000022623,,13.79,,,KNORR CREAMY CHICKEN,,KNORR,7,,,,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,,,,137.9,,13.79,,,,,1158,,
6.62,,,,,600996ac0a720f05fa000134,,,,,,6.62,,,EMILS SAUSAGE MUSHROOM PIZZA,,,1,,,,EMILS SAUSAGE MUSHROOM PIZZA,,,,,,6.62,,,,,1160,,
9.57,,,,,600996ac0a720f05fa000134,,,,,,9.57,,,KLARBRUNN 12PK 12 FL OZ,,,3,,,,KLARBRUNN 12PK 12 FL OZ,,,,,,9.57,,,,,1162,,
20.60,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,600996ac0a720f05fa000134,,,BEN AND JERRYS ICE CREAM,076840580750,,20.60,,,BEN & JERRYS CHUNKY MONKCY PINT,,BEN AND JERRYS,4,,,,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,,,,206.0,,20.60,,,,,1172,,
4.54,,,,,600996ac0a720f05fa000134,,,,,,4.54,,,KLARBRUNN 12PK 12 FL OZ,,,2,,,,KLARBRUNN 12PK 12 FL OZ,,,,,,4.54,,,,,1174,,
3.88,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,600996ac0a720f05fa000134,,,KNORR SIDES,041000022623,,3.88,,,KNORR CREAMY CHICKEN,,KNORR,2,,,,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,,,,38.8,,3.88,,,,,1176,,
5.01,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,600996ac0a720f05fa000134,,,KNORR SIDES,041000022623,,5.01,,,KNORR CREA NY CHICKEN,,KNORR,3,,,,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,,,,50.1,,5.01,,,,,1178,,
22.96,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,600996ac0a720f05fa000134,,,BEN AND JERRYS ICE CREAM,076840580750,,22.96,,,BEN & JERRY S CHUNKY MONKEY PINT,,BEN AND JERRYS,4,,,,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,,,,229.6,,22.96,,,,,1180,,
25.45,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,600996ac0a720f05fa000134,,,BEN AND JERRYS ICE CREAM,076840580750,,25.45,,,BEN & JERRY'S CHUNKY MONKEY PINT,,BEN AND JERRYS,5,,,,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,,,,254.5,,25.45,,,,,1182,,
6.72,,,,,600996ac0a720f05fa000134,,,,,,6.72,,,EMILS SAUSAGE MUSHROOM PIZZA,,,1,,,,EMILS SAUSAGE MUSHROOM PIZZA,,,,,,6.72,,,,,1195,,
6.59,,,,,600996ac0a720f05fa000134,,,,,,6.59,,,ERNILLS SAUSAGE MUSHROORN PIZZA,,,1,,,,ERNILLS SAUSAGE MUSHROORN PIZZA,,,,,,6.59,,,,,1197,,
16.23,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,600996ac0a720f05fa000134,,,BEN AND JERRYS ICE CREAM,076840580750,,16.23,,,BEN & JERRY'S CHUNKY MONKEY PINT,,BEN AND JERRYS,3,,,,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,,,,162.3,,16.23,,,,,1199,,
6.14,,,,,600996ac0a720f05fa000134,,,,,,6.14,,,KLARBRUNN 12PK 12 FL OZ,,,2,,,,KLARBRUNN 12PK 12 FL OZ,,,,,,6.14,,,,,1215,,
23.12,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,600996ac0a720f05fa000134,,,BEN AND JERRYS ICE CREAM,076840580750,,23.12,,,BEN & JERRY S CHUNKY MONKEY PINT,,BEN AND JERRYS,4,,,,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,,,,231.2,,23.12,,,,,1217,,
8.96,,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,600996ac0a720f05fa000134,,,DORITOS NACHO CHEESE MULTI SERVE,028400643061,,8.96,,,"DORITOS NACHO CHEESC, 28.5 OZ",,DORITOS,2,,,Action not allowed for user and CPG,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,,,,,,8.96,,,,,1219,,
7.88,,,,,600996ac0a720f05fa000134,,,,,,7.88,,,KLEENCX TRUSTED CARE FACIAL TISSUES,,,2,,,,KLEENCX TRUSTED CARE FACIAL TISSUES,,,,,,7.88,,,,,1223,,
6.73,,,,,600996ac0a720f05fa000134,,,,,,6.73,,,EMIL'S SAUSAGE MUSHROOM PIZZA,,,1,,,,EMIL'S SAUSAGE MUSHROOM PIZZA,,,,,,6.73,,,,,1225,,
10.99,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,600996ac0a720f05fa000134,,,KNORR SIDES,311111806949,,10.99,,,KNORR CRCAMY CHICKEN,,KNORR,7,,,,KNORR SIDES,,,,109.9,,10.99,,False,,,1227,,
13.16,,,,,600996ac0a720f05fa000134,,,,,,13.16,,,EMILS SAUSAGE MUSHROO N PIZZA,,,2,,,,EMILS SAUSAGE MUSHROO N PIZZA,,,,,,13.16,,,,,1229,,
23.84,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,600996ac0a720f05fa000134,,,BEN AND JERRYS ICE CREAM,076840580750,,23.84,,,BEN & JERRY'S CHUNKY MONKEY PINT,,BEN AND JERRYS,4,,,,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,,,,238.4,,23.84,,,,,1231,,
13.60,,,,,600996ac0a720f05fa000134,,,,,,13.60,,,EMILS SAUSAGE MUSHROOM PIZZA,,,2,,,,EMILS SAUSAGE MUSHROOM PIZZA,,,,,,13.60,,,,,1243,,
13.80,,,,,600996ac0a720f05fa000134,,,,,,13.80,,,EMIL'S SAUSAGE MUSHROOM PIZZA,,,2,,,,EMIL'S SAUSAGE MUSHROOM PIZZA,,,,,,13.80,,,,,1245,,
9.38,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,600996ac0a720f05fa000134,,,BEN AND JERRYS ICE CREAM,076840100354,,9.38,,,BEN & JCRRY S CHUNKY MONKEY PINT,,BEN AND JERRYS,2,,,,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,,,,93.8,,9.38,,,,,1247,,
2.56,,,,,600996ac0a720f05fa000134,,,,,,2.56,,,KLCENEX TRUSTED CARE FACIAL TISSUES,,,1,,,,KLCENEX TRUSTED CARE FACIAL TISSUES,,,,,,2.56,,,,,1249,,
29.40,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,600996ac0a720f05fa000134,,,BEN AND JERRYS ICE CREAM,076840580750,,29.40,,,BEN & JERRY S CHUNKY MONKEY PINT,,BEN AND JERRYS,5,,,,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,,,,294.0,,29.40,,,,,1251,,
4.43,,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,600996ac0a720f05fa000134,,,DORITOS NACHO CHEESE MULTI SERVE,028400643061,,4.43,,,"DORITOS NACHO CHEESE, 28.5 OZ",,DORITOS,1,,,Action not allowed for user and CPG,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,,,,,,4.43,,,,,1253,,
4.19,,,,,600996ac0a720f05fa000134,,,,,,4.19,,,KLCENCX TRUSTCD CARE FACIAL TISSUES,,,1,,,,KLCENCX TRUSTCD CARE FACIAL TISSUES,,,,,,4.19,,,,,1264,,
4.25,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,600996ac0a720f05fa000134,,,BEN AND JERRYS ICE CREAM,076840100354,,4.25,,,BEN & JERRY'S CHUNKY MONKEY PINT,,BEN AND JERRYS,1,,,,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,,,,42.5,,4.25,,,,,1266,,
7.10,,550b2565e4b001d5e9e4146f,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",600996ac0a720f05fa000134,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",036000391718,,7.10,,,KLEENEX TRUSTED CARE FACIAL TISSUES,,KLEENEX,2,,,,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,,,,71.0,,7.10,,,,,1268,,
14.91,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,600996ac0a720f05fa000134,,,BEN AND JERRYS ICE CREAM,076840580750,,14.91,,,BEN & JERRY'S CHUNKY MONKEY PINT,,BEN AND JERRYS,3,,,,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,,,,149.1,,14.91,,,,,1270,,
4.04,,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,600996ac0a720f05fa000134,,,PEPSI 12 OZ 12 PACK,012000809941,,4.04,,,"PEPSI COLA, 12 OZ.CAN",,PEPSI,4,,,Action not allowed for user and CPG,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,,,,,,4.04,,,,,1274,,
22.30,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,600996ac0a720f05fa000134,,,BEN AND JERRYS ICE CREAM,076840100354,,22.30,,,BEN & JERRY S CHUNKY MONKEY PINT,,BEN AND JERRYS,5,,,,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,,,,223.0,,22.30,,,,,1276,,
3.95,,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,600996ac0a720f05fa000134,,,DORITOS NACHO CHEESE MULTI SERVE,028400642033,,3.95,,,"DORITOS NACHO CHEESC, 28.5 OZ",,DORITOS,1,,,Action not allowed for user and CPG,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,,,,,,3.95,,,,,1278,,
3.82,,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,600996ac0a720f05fa000134,,,DORITOS NACHO CHEESE MULTI SERVE,028400642033,,3.82,,,"DORITOS NACHO CHEESE, 28.5 OZ",,DORITOS,1,,,Action not allowed for user and CPG,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,,,,,,3.82,,,,,1280,,
2.31,,,,,600996ac0a720f05fa000134,,,,,,2.31,,,"PEPSI COLA, 12 OZ. CAN",,,3,,,,"PEPSI COLA, 12 OZ. CAN",,,,,,2.31,,,,,1283,,
13.92,,,,,600996ac0a720f05fa000134,,,,,,13.92,,,KLARBRUNN 12PK 12 FL OZ,,,6,,,,KLARBRUNN 12PK 12 FL OZ,,,,,,13.92,,,,,1285,,
3.33,,,,,600996ac0a720f05fa000134,,,,,,3.33,,,"DORITOS NACHO CHCCSC, 28.5 OZ",,,1,,,,"DORITOS NACHO CHCCSC, 28.5 OZ",,,,,,3.33,,,,,1287,,
3.76,,,,,600996ac0a720f05fa000134,,,,,,3.76,,,"BORDEN 29 MILK, 1/2 GAL",,,1,,,,"BORDEN 29 MILK, 1/2 GAL",,,,,,3.76,,,,,1289,,
11.45,,,,,600996ac0a720f05fa000134,,,,,,11.45,,,KLARBRUNN 12PK 12 FL OZ,,,5,,,,KLARBRUNN 12PK 12 FL OZ,,,,,,11.45,,,,,1291,,
16.17,,,,,600996ac0a720f05fa000134,,,,,,16.17,,,BEN & JERRY S CHUNKY MONKEY PINT,,,3,,,,BEN & JERRY S CHUNKY MONKEY PINT,,,,,,16.17,,,,,1294,,
2.30,,550b2565e4b001d5e9e4146f,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",600996ac0a720f05fa000134,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",036000391718,,2.30,,,KLEENEX TRUSTCD CARE FACIAL TISSUES,,KLEENEX,1,,,,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,,,,23.0,,2.30,,,,,1305,,
16.92,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,600996ac0a720f05fa000134,,,KNORR SIDES,311111806949,,16.92,,,KNORR CREARNY CHICKEN,,KNORR,9,,,,KNORR SIDES,,,,169.2,,16.92,,False,,,1307,,
7.60,,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,600996ac0a720f05fa000134,,,DORITOS NACHO CHEESE MULTI SERVE,028400642033,,7.60,,,"DORITOS NACHO CHCCSE, 28.5 OZ",,DORITOS,2,,,Action not allowed for user and CPG,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,,,,,,7.60,,,,,1309,,
6.92,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,600996ac0a720f05fa000134,,,KNORR SIDES,311111806949,,6.92,,,KNORR CREANNY CHICKEN,,KNORR,4,,,,KNORR SIDES,,,,69.2,,6.92,,False,,,1311,,
9.04,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,600996ac0a720f05fa000134,,,BEN AND JERRYS ICE CREAM,076840100354,,9.04,,,BEN & JERRY'S CHUNKY MONKEY PINT,,BEN AND JERRYS,2,,,,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,,,,90.4,,9.04,,,,,1315,,
18.48,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,600996ac0a720f05fa000134,,,BEN AND JERRYS ICE CREAM,076840100354,,18.48,,,BEN & JERRY S CHUNKY MONKEY PINT,,BEN AND JERRYS,4,,,,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,,,,184.8,,18.48,,,,,1317,,
28.90,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,600996ac0a720f05fa000134,,,BEN AND JERRYS ICE CREAM,076840580750,,28.90,,,BEN & JERRY S CHUNKY MONKEY PINT,,BEN AND JERRYS,5,,,,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,,,,289.0,,28.90,,,,,1319,,
8.46,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,600996ac0a720f05fa000134,,,BEN AND JERRYS ICE CREAM,076840100354,,8.46,,,BEN & JERRY'S CHUNKY MONKCY PINT,,BEN AND JERRYS,2,,,,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,,,,84.6,,8.46,,,,,1323,,
2.38,,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,600996ac0a720f05fa000134,,,PEPSI 12 OZ 12 PACK,012000809941,,2.38,,,"PEPSI COLA, 12 OZ.CAN",,PEPSI,2,,,Action not allowed for user and CPG,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,,,,,,2.38,,,,,1325,,
13.45,,,,,600996ac0a720f05fa000134,,,,,,13.45,,,KLARBRUNN 12PK 12 FL OZ,,,5,,,,KLARBRUNN 12PK 12 FL OZ,,,,,,13.45,,,,,1327,,
4.05,,,,,600996ac0a720f05fa000134,,,,,,4.05,,,"BORDEN 29 MILK, 1/2 GAL",,BORDEN,1,,,,"BORDEN 29 MILK, 1/2 GAL",,,,,,4.05,,,,,1329,,
4.68,,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,600996ac0a720f05fa000134,,,DORITOS NACHO CHEESE MULTI SERVE,028400643061,,4.68,,,"DORITOS NACHO CHEESE, 28.5 OZ",,DORITOS,1,,,Action not allowed for user and CPG,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,,,,,,4.68,,,,,1331,,
13.32,,,,,600996ac0a720f05fa000134,,,,,,13.32,,,BMILS SAUSAGE MUSHROONN PIZZA,,,2,,,,BMILS SAUSAGE MUSHROONN PIZZA,,,,,,13.32,,,,,1333,,
13.16,,,,,600996ac0a720f05fa000134,,,,,,13.16,,,KLARBRUNN 12PK 12 FL OZ,,,4,,,,KLARBRUNN 12PK 12 FL OZ,,,,,,13.16,,,,,1337,,
11.15,,,,,600996ac0a720f05fa000134,,,,,,11.15,,,KLARBRUNN 12PK 12 FL OZ,,,5,,,,KLARBRUNN 12PK 12 FL OZ,,,,,,11.15,,,,,1339,,
3.84,,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,600996ac0a720f05fa000134,,,PEPSI 12 OZ 12 PACK,012000809941,,3.84,,,"PEPSI COLA, 12 OZ. CAN",,PEPSI,3,,,Action not allowed for user and CPG,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,,,,,,3.84,,,,,1341,,
4.64,,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,600996ac0a720f05fa000134,,,PEPSI 12 OZ 12 PACK,012000809941,,4.64,,,"PEPSI COLA, 12 OZ.CAN",,PEPSI,4,,,Action not allowed for user and CPG,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,,,,,,4.64,,,,,1343,,
10.20,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,600996ac0a720f05fa000134,,,KNORR SIDES,311111806949,,10.20,,,KNORR CREAN Y CHICKEN,,KNORR,6,,,,KNORR SIDES,,,,102.0,,10.20,,False,,,1345,,
1.63,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,600996ac0a720f05fa000134,,,KNORR SIDES,041000022623,,1.63,,,KNORR CREA NY CHICKEN,,KNORR,1,,,,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,,,,16.3,,1.63,,,,,1347,,
2.97,,550b2565e4b001d5e9e4146f,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",600996ac0a720f05fa000134,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",036000391718,,2.97,,,KLEENEX TRUSTED CARE FACIAL TISSUES,,KLEENEX,1,,,,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,,,,29.7,,2.97,,,,,1350,,
3.93,,550b2565e4b001d5e9e4146f,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",600996ac0a720f05fa000134,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",036000391718,,3.93,,,KLEENEX TRUSTED CARE FACIAL TISSUES,,KLEENEX,1,,,,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,,,,39.3,,3.93,,,,,1352,,
7.86,,550b2565e4b001d5e9e4146f,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",600996ac0a720f05fa000134,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",036000391718,,7.86,,,KLEENEX TRUSTED CARE FACIAL TISSUES,,KLEENEX,2,,,,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,,,,78.6,,7.86,,,,,1354,,
8.90,,,,,600996ac0a720f05fa000134,,,,,,8.90,,,KLCENEX TRUSTED CARE FACIAL TISSUES,,,2,,,,KLCENEX TRUSTED CARE FACIAL TISSUES,,,,,,8.90,,,,,1356,,
23.60,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,600996ac0a720f05fa000134,,,BEN AND JERRYS ICE CREAM,076840100354,,23.60,,,BEN & JERRY'S CHUNKY MONKEY PINT,,BEN AND JERRYS,5,,,,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,,,,236.0,,23.60,,,,,1358,,
4.69,,5332f5fbe4b03c9a25efd0ba,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,600996ac0a720f05fa000134,,,DORITOS NACHO CHEESE MULTI SERVE,028400643061,,4.69,,,"DORITOS NACHO CHCESE, 28.5 OZ",,DORITOS,1,,,Action not allowed for user and CPG,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,,,,,,4.69,,,,,1362,,
11.10,,,,,600996ac0a720f05fa000134,,,,,,11.10,,,KLARBRUNN 12PK 12 FL OZ,,,5,,,,KLARBRUNN 12PK 12 FL OZ,,,,,,11.10,,,,,1364,,
13.28,,,,,600996ac0a720f05fa000134,,,,,,13.28,,,EMILS SAUSAGE MUSHROOM PIZZA,,,2,,,,EMILS SAUSAGE MUSHROOM PIZZA,,,,,,13.28,,,,,1366,,
4.36,,5332f5f6e4b03c9a25efd0b4,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,600996ac0a720f05fa000134,,,BEN AND JERRYS ICE CREAM,076840100354,,4.36,,,BEN & JERRY'S CHUNKY MONKEY PINT,,BEN AND JERRYS,1,,,,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,,,,43.6,,4.36,,,,,1368,,
